ID,COORDS_X,COORDS_Y,AGE,BATHROOMS,HOUSESIZE,LOTSIZE,NEWHOME,POSTFIRM,DFLOOD100,DFLOOD500,FIRSTROW,PROXAMEN,DISTAMEN,DISTCBD,DISTHWY,DISTPARK,PRICE
4420,2703899.142521,361782.535426913,56,1,896,0.126,1,0,0,0,0,6905.605,1541.016,17148.299,2499.889,10280.659,76800
4421,2698108.15964415,361769.884137048,58,1,1508,0.158,1,0,0,0,1,6392.883,2053.738,11374.349,235.297,7470.976,183400
4422,2702965.83856248,361779.43594508,57,1,1066,0.126,1,0,0,0,0,7717.805,728.816,16216.714,1575.901,9743.637,98000
4423,2705498.36962039,361760.067378206,54,1,806,0.172,1,0,1,0,0,5387.022,3059.599,18743.072,1724.651,10416.885,60400
4424,2698036.46349042,361764.389481356,49,3,1317,0.27,1,0,0,0,1,6321.614,2125.007,11301.743,231.261,7432.138,173100
4426,2704117.03332179,361712.388444064,89,1,1488,0.404,1,0,0,0,0,6676.878,1769.743,17361.72,2724.769,10224.489,153200
4428,2702117.82343462,361746.329040516,36,1,1144,0.283,0,0,0,1,0,8192.8,253.821,15368.147,768.299,9283.12,121200
4429,2702472.56570573,361758.067081622,94,1,930,0.156,1,0,0,1,0,8076.54,370.081,15722.225,1098.383,9467.151,101100
4430,2697941.35443167,361752.594276766,32,2,1572,0.29,1,0,0,0,1,6234.188,2212.433,11206.309,240.915,7369.365,218000
4431,2701131.06271419,361788.783981981,64,1,684,0.038,1,0,1,0,0,8276.809,169.812,14387.289,346.43,8895.041,72700
4433,2702674.16233023,361758.839587266,94,1,1542,0.113,1,0,0,1,0,7924.969,521.652,15924.034,1293.999,9571.453,176800
4434,2703358.33584136,361786.953535656,34,2,2810,0.042,1,0,0,0,0,7402.46,1044.161,16608.876,1962.54,9967.468,557500
4435,2705458.34374483,361736.49499464,54,1,1547,0.172,1,0,1,0,0,5413.207,3033.414,18701.708,1769.265,10388.326,124400
4437,2697871.58867952,361739.032734831,64,3,2160,0.335,1,0,0,0,1,6169.626,2276.995,11135.602,238.062,7331.726,390900
4438,2703166.26249634,361751.621454741,69,1,1560,0.166,1,0,0,0,0,7545.518,901.103,16414.815,1778.092,9830.186,158600
4439,2697821.58392569,361741.04775019,54,2,960,0.132,1,0,0,0,1,6121.597,2325.024,11085.253,231.554,7308.999,114100
4441,2705868.99778275,361687.283458132,79,2,1848,0.49,1,0,0,1,0,5236.185,3210.436,19110.089,1547.556,10406.569,194400
4443,2697767.37002159,361749.915648023,59,2,1960,0.12,1,0,0,0,1,6069.204,2377.417,11032.825,219.211,7290.342,300500
4444,2707076.69491228,361699.291754103,39,2,1188,0.357,1,0,0,0,0,5683.844,2762.777,20317.424,1337.307,10706.087,105800
4445,2703033.64012483,361736.984267368,94,1,1048,0.136,1,0,0,0,0,7638.712,807.909,16281.652,1650.436,9744.95,111300
4446,2702445.82188749,361658.169509151,94,1.5,1256,0.795,0,0,0,0,0,7976.552,470.069,15714.172,1140.609,9355.412,162400
4448,2703980.07371659,361732.358945537,80,1,924,0.126,1,0,0,0,0,6811.908,1634.713,17226.026,2586.217,10239.344,83900
4449,2697714.91339965,361743.33560535,33,1,640,0.102,0,0,0,0,1,6019.495,2427.126,10979.08,216.661,7262.986,84700
4450,2701153.92052512,361734.290139087,94,2,2006,0.114,0,0,1,0,0,8248.716,197.905,14406.309,393.352,8853.977,342300
4451,2702208.60402842,361692.360194184,52,1,2142,0.178,0,0,0,1,0,8133.579,313.042,15456.229,870.506,9286.68,301000
4452,2703703.22178201,361738.007041866,44,1,792,0.125,0,0,0,0,0,7071.075,1375.546,16949.761,2310.736,10127.652,75000
4453,2701832.31284529,361754.805469631,69,1,792,0.043,0,0,0,1,0,8174.025,272.596,15082.651,520.063,9149.306,84100
4454,2697664.53729319,361743.049224611,42,1,1048,0.09,1,0,0,0,1,5971.752,2474.869,10929.038,210.973,7240.606,115800
4455,2701103.92649603,361744.710810007,94,1,1475,0.073,1,0,1,0,0,8300.168,146.453,14356.838,395.532,8844.181,185200
4457,2701573.43716263,361709.705335143,34,1,976,0.24,1,0,0,0,0,8116.414,330.207,14822.535,380.68,9003.599,100600
4460,2704997.33885643,361728.576155532,44,1,912,0.239,0,0,1,0,0,5848.327,2598.294,18237.485,2129.868,10313.003,73100
4462,2704201.81939313,361660.226741162,99,1,1110,0.624,1,0,0,0,0,6579.295,1867.326,17443.062,2815.41,10176.538,114700
4464,2701328.30929039,361688.34755989,103,1,1576,0.382,1,0,0,0,0,8104.341,342.28,14576.759,377.342,8881.346,219900
4465,2700560.8148173,361741.037982393,1,2.5,3264,0.042,1,1,1,0,0,8408.415,38.206,13815.159,425.377,8646.07,1395600
4467,2700900.581318,361723.907850935,94,1.5,1568,0.113,0,0,1,0,0,8396.876,49.745,14153.073,449.231,8748.891,251400
4468,2705320.74830066,361678.075996207,56,1.5,1349,0.172,1,0,1,0,0,5522.742,2923.879,18559.22,1908.574,10313.314,107500
4469,2703087.50413912,361703.189790286,94,1,732,0.174,0,0,0,0,0,7575.888,870.733,16333.287,1709.967,9746.402,86100
4470,2697497.30507819,361748.581645834,71,1.5,1040,0.183,1,0,1,0,1,5809.178,2637.443,10762.526,184.064,7175.052,112100
4471,2701814.44708707,361735.50381816,74,1,659,0.047,1,0,0,1,0,8160.994,285.627,15065.166,512.422,9133.336,70400
4473,2705173.71774644,361718.095516539,54,1,925,0.161,0,0,1,0,0,5668.323,2778.298,18419.489,1992.77,10326.536,72800
4474,2705370.43936078,361686.089376565,57,1.5,1178,0.154,1,0,1,0,0,5473.663,2972.958,18611.158,1867.795,10325.346,90900
4475,2703379.62471747,361682.985279324,94,1.5,1500,0.25,1,0,0,0,0,7331.048,1115.573,16623.552,2000.285,9894.415,174500
4476,2705803.57676836,361654.280249906,76,1.5,1810,0.234,1,0,0,0,0,5270.217,3176.404,19042.306,1612.33,10361.403,188800
4477,2697391.34983023,361732.252336128,54,2,1736,0.183,1,0,1,0,1,5719.658,2726.963,10661.058,194.544,7113.389,220500
4478,2704024.65451115,361699.182266377,48,1,1682,0.096,0,0,0,0,0,6758.566,1688.055,17268.357,2634.517,10207.815,173300
4479,2702592.858177,361680.779247264,57,1,1260,0.247,1,0,0,0,0,7934.941,511.68,15838.345,1236.816,9462.905,123200
4480,2701871.36605942,361714.734858845,94,1,1152,0.054,0,0,0,1,0,8153.985,292.636,15120.361,570.054,9140.563,135800
4485,2700866.33796382,361661.426263613,4,3,2842,0.292,1,1,0,0,0,8320.95,125.671,14165.889,521.98,8686.181,900500
4486,2701833.61072735,361673.145293282,103,0.5,728,0.203,0,0,0,1,0,8104.566,342.055,15079.882,567.505,9086.156,91300
4487,2701549.7849129,361676.483836439,94,1,792,0.118,1,0,0,1,0,8085.519,361.102,14797.949,403.145,8963.83,88000
4488,2700953.85795537,361689.674318518,103,1,980,0.102,1,0,1,0,0,8358.333,88.288,14203.266,478.547,8736.695,130600
4490,2697213.11441381,361704.795943823,49,1,1302,0.08,0,0,1,0,1,5546.679,2899.942,10474.82,194.607,7019.541,141500
4491,2703133.01788785,361674.709160967,32,1,800,0.09,1,0,0,0,0,7522.769,923.852,16376.955,1760.484,9747.874,76700
4492,2705275.32611966,361646.833078295,56,2,1357,0.172,0,0,1,0,0,5555.935,2890.686,18514.347,1963.545,10273.281,119100
4493,2701910.82997847,361689.411395353,103,1,972,0.063,1,0,0,1,0,8138.481,308.14,15157.797,616.639,9136.058,115300
4495,2702829.70182553,361662.932439088,33,1,740,0.138,0,0,0,0,0,7744.259,702.362,16073.418,1468.858,9572.106,78700
4497,2697137.76185374,361686.481929678,54,2,2240,0.115,0,0,1,0,1,5480.647,2965.974,10400.352,205.534,6973.408,374800
4502,2697076.08119805,361677.120447346,54,1,898,0.076,1,0,1,0,1,5421.899,3024.722,10337.458,206.513,6942.172,89400
4504,2703303.08020713,361664.203942735,64,1,1532,0.113,1,0,0,0,0,7383.553,1063.068,16546.052,1928.889,9835.193,149600
4505,2705008.22935111,361639.415407882,48,1,996,0.221,1,0,1,0,0,5804.866,2641.755,18252.789,2168.03,10227.331,74300
4507,2697025.78837611,361669.936665794,54,2,864,0.074,1,0,1,0,1,5375.43,3071.191,10286.545,211.172,6913.754,93100
4508,2705229.84128164,361624.832126903,57,2,1610,0.172,0,0,1,0,0,5594.158,2852.463,18467.649,2012.042,10245.017,152500
4510,2701245.84995209,361651.947721501,94,1,1906,0.14,0,0,0,1,0,8134.958,311.663,14492.128,437.328,8814.839,279800
4511,2701003.93652772,361657.189073188,94,2,1689,0.094,1,0,0,0,0,8317.586,129.035,14250.573,502.289,8725.04,269500
4512,2702663.32185398,361624.515292455,94,1,1008,0.181,1,0,0,0,0,7848.836,597.785,15903.106,1318.074,9453.255,110600
4514,2696977.21763823,361663.066896558,54,1,624,0.078,0,0,1,0,1,5328.837,3117.784,10237.763,209.353,6892.394,72200
4515,2701893.68840783,361586.718144226,35,2,2030,0.262,0,0,0,1,0,8041.819,404.802,15132.87,663.454,9043.177,293000
4516,2703637.97494628,361636.453907595,64,1,988,0.196,1,0,0,0,0,7085.127,1361.494,16878.513,2262.588,10007.157,86200
4518,2702875.57926058,361634.17302762,94,1,968,0.138,1,0,0,0,0,7690.765,755.856,16117.5,1520.828,9572.585,103600
4519,2696904.92941737,361654.466998148,54,1,960,0.204,0,0,1,0,1,5257.304,3189.317,10162.311,208.746,6857.923,100600
4520,2701804.22015181,361626.676770763,54,1,1024,0.2,1,0,0,1,0,8052.538,394.083,15047.605,579.654,9031.41,94000
4521,2705670.46339707,361584.323527197,68,1,1344,0.228,1,0,0,0,0,5339.97,3106.651,18906.058,1745.964,10270.301,112700
4522,2705187.38793507,361599.942041627,54,1.5,1396,0.182,1,0,1,0,0,5627.933,2818.688,18424.783,2058.579,10216.115,112900
4523,2706069.1195801,361629.691568315,103,1.73,1222,0.156,1,0,1,0,0,5289.224,3157.397,19303.557,1501.465,10388.416,120700
4524,2701511.14938549,361612.525373417,94,2,1127,0.195,0,0,0,1,0,8026.31,420.311,14754.419,453.47,8889.393,137900
4526,2703153.69961692,361640.386253439,94,1,896,0.063,1,0,0,0,0,7484.831,961.79,16395.396,1788.149,9730.927,94000
4528,2700880.6275104,361561.562776871,64,1,1430,0.453,1,0,0,0,0,8236.646,209.975,14122.071,612.949,8590.342,161700
4530,2696781.37505789,361611.865131518,54,1,984,0.138,1,0,1,0,1,5147.236,3299.385,10038.125,236.126,6776.912,96600
4531,2702711.05779495,361638.582163559,32,1,960,0.069,0,0,0,0,0,7817.986,628.635,15953.274,1361.991,9488.046,99000
4532,2701972.64875089,361617.041277151,64,1,732,0.088,0,0,0,1,0,8077.768,368.853,15215.207,709.899,9100.94,76100
4534,2706441.31989144,361543.759760651,13,1,1008,1.905,1,1,0,0,0,5328.87,3117.751,19684.47,1454.055,10400.462,95200
4536,2702917.67760531,361607.863760476,69,1,1120,0.113,1,0,0,0,0,7641.711,804.91,16158.038,1568.65,9573.38,104500
4537,2703273.66870648,361617.384013917,94,1,980,0.113,1,0,0,0,0,7378.506,1068.115,16513.895,1910.198,9779.883,101100
4539,2703354.23699185,361567.271909117,94,1,1068,0.366,1,0,0,0,0,7283.966,1162.655,16591.912,2000.669,9785.185,110100
4540,2705619.94631513,361557.789034715,84,1,1048,0.228,1,0,0,0,0,5366.331,3080.29,18854.635,1797.135,10236.236,90600
4541,2702591.81658928,361583.087297781,52,1.5,928,0.25,0,0,0,0,0,7866.668,579.953,15831.394,1268.92,9378.522,97000
4542,2701327.90054535,361599.908232823,94,1.5,1444,0.127,0,0,0,1,0,8038.606,408.015,14570.606,463.776,8800.724,181400
4544,2702003.91527922,361597.010552068,84,1,1048,0.075,0,0,0,1,0,8058.466,388.155,15245.181,747.002,9097.803,111500
4546,2701760.17319173,361589.780223235,94,1,1284,0.158,1,0,0,1,0,8006.649,439.972,15001.568,580.113,8978.813,139800
4548,2701485.86130002,361570.384371692,94,1,1190,0.236,1,0,0,1,0,7986.906,459.715,14726.13,490.474,8840.14,127200
4549,2700987.47859186,361574.41041707,103,1,2283,0.231,1,0,0,0,0,8240.023,206.598,14229.187,586.759,8642.222,455400
4551,2702303.1448315,361584.096248793,29,1,3879,0.157,1,1,0,1,0,8004.079,442.542,15543.376,1006.124,9232.566,1431500
4553,2701053.4189372,361603.739719716,103,1,1176,0.06,1,0,0,1,0,8248.53,198.091,14296.962,544.36,8694.81,147400
4554,2705097.29383736,361556.576380448,54,1.5,1338,0.172,1,0,1,0,0,5701.886,2744.735,18331.855,2155.959,10159.33,107000
4555,2697124.06234177,360659.691233419,54,2,2710,18.245,0,0,0,0,1,5481.916,2964.705,10267.608,1093.712,6109.801,1169700
4556,2700627.29426453,361518.73598986,24,2,1838,0.531,0,1,1,0,0,8187.009,259.612,13847.051,663.393,8439.655,260500
4557,2703934.33726007,361590.89313664,25,1.5,1300,0.101,1,1,0,0,0,6799.978,1646.643,17172.048,2562.331,10096.593,124000
4558,2702081.84096915,361570.503861859,103,1,1494,0.205,1,0,0,1,0,8026.385,420.236,15312.554,817.603,9108.028,186500
4560,2702846.38700125,361554.721560004,94,1,1392,0.259,1,0,0,0,0,7660.804,785.817,16083.831,1517.091,9489.953,156600
4561,2703496.7500146,361591.506359024,41,1,1200,0.06,1,0,0,0,0,7182.83,1263.791,16735.262,2133.52,9887.679,106700
4563,2702981.37125642,361567.605109852,84,1,618,0.219,1,0,0,0,0,7567.293,879.328,16219.335,1641.235,9574.653,67800
4564,2699208.9377354,361560.743661997,74,2,1680,0.823,1,0,1,0,1,7527.052,919.569,12469.77,590.702,7894.124,250300
4567,2703244.91436935,361570.99134349,94,1,1220,0.113,1,0,0,0,0,7370.388,1076.233,16482.636,1893.6,9725.25,127700
4569,2705051.1323309,361533.752340145,54,1,904,0.172,0,0,1,0,0,5738.241,2708.38,18285.217,2205.208,10130.522,71500
4572,2703512.10949146,361532.963626941,64,1,1056,0.252,1,0,0,0,0,7137.083,1309.538,16747.555,2161.931,9849.36,92600
4573,2703826.78326003,361530.915722924,6,2.5,1960,0.254,1,1,0,0,0,6868.778,1577.843,17061.707,2468.778,10033.138,288300
4574,2703014.20826276,361544.200455257,85,1,880,0.116,1,0,0,0,0,7527.139,919.482,16251.049,1679.697,9573.571,87600
4575,2705500.45950522,361538.999519616,61,1,1072,0.143,0,0,0,0,0,5386.059,3060.562,18733.992,1887.112,10198.463,90300
4576,2701722.82582823,361549.361225585,44,1,1346,0.131,1,0,0,1,0,7958.579,488.042,14962.002,592.886,8925.839,126500
4577,2701389.76876302,361560.541415298,94,1,818,0.07,0,0,0,1,0,7983.74,462.881,14629.841,495.649,8790.624,93300
4580,2704038.32681599,361495.075432261,33,3,1690,0.498,1,0,0,0,0,6664.352,1782.269,17271.353,2683.297,10004.067,195200
4582,2704996.27063953,361503.670962869,56,1,1169,0.259,1,0,1,0,0,5779.129,2667.492,18230.486,2265.108,10093.778,87800
4586,2702818.60096995,361509.731621361,46,1,1014,0.227,1,0,0,0,0,7652.367,794.254,16053.634,1506.528,9437.014,92900
4587,2695962.63613341,361499.480578716,54,2,1814,0.557,0,0,1,0,0,5109.569,3337.052,9217.864,273.057,6415.906,182700
4588,2703079.0662819,361548.440870867,6,1,704,0.06,0,1,0,0,0,7480.948,965.673,16315.797,1740.195,9612.937,85100
4589,2705453.78044274,361514.872235028,82,1,1248,0.152,0,0,0,0,0,5410.298,3036.323,18686.326,1935.63,10167.732,115400
4590,2701999.11655005,361501.949929058,103,0.5,1026,0.276,1,0,0,1,0,7963.41,483.211,15234.701,805.137,9011.713,111600
4591,2703580.17758022,361539.249768923,64,1,836,0.061,1,0,0,0,0,7084.479,1362.142,16815.807,2226.507,9894.78,73900
4592,2701429.01406451,361535.722239109,94,1,1180,0.073,1,0,0,1,0,7957.985,488.636,14667.695,520.059,8784.763,124600
4593,2702061.53040039,361523.257928112,64,0.5,980,0.132,0,0,0,1,0,7980.578,466.043,15298.346,837.988,9060.392,90600
4596,2703406.84313796,361502.31829108,74,1,964,0.148,1,0,0,0,0,7202.248,1244.373,16641.034,2068.092,9762.722,87400
4598,2702605.41715765,361515.625811099,56,1,880,0.103,1,0,0,0,0,7806.551,640.07,15841.271,1307.754,9328.414,82700
4600,2705402.27790667,361449.884895371,64,1,1964,0.447,1,0,0,0,0,5475.059,2971.562,18632.006,2018.33,10096.368,205300
4601,2700530.74637521,361512.043991303,103,2,1515,0.099,0,0,1,0,0,8177.869,268.752,13769.558,653.539,8419.874,223600
4602,2701734.40138491,361475.91263259,94,2,978,0.273,1,0,0,1,0,7889.756,556.865,14969.32,662.16,8865.486,109500
4603,2701492.67375198,361495.356655432,94,1,1722,0.136,1,0,0,1,0,7911.744,534.877,14729.085,565.559,8775.733,209000
4604,2700900.13896,361467.549789062,74,1,1176,0.296,1,0,0,0,0,8141.46,305.161,14135.837,704.753,8510.46,124600
4605,2701809.60810214,361493.700098352,64,1,1080,0.127,0,0,0,1,0,7924.361,522.26,15045.15,686.995,8915.534,103200
4606,2703055.5124473,361511.286120114,94,1,861,0.039,1,0,0,0,0,7474.336,972.285,16290.412,1729.072,9568.967,90700
4607,2702782.21885772,361452.523728895,58,1,1008,0.386,1,0,0,0,0,7640.903,805.718,16014.481,1494.819,9369.252,92400
4609,2700752.69550046,361442.215518804,103,1,2472,0.311,0,0,1,0,0,8123.444,323.177,13989.975,735.656,8428.626,511600
4610,2701968.65603108,361456.190057455,54,1.5,1764,0.253,0,0,0,1,0,7916.871,529.75,15202.374,816.518,8957.289,206800
4611,2703448.42615128,361476.036911033,86,1,1080,0.101,0,0,0,0,0,7153.717,1292.904,16681.113,2114.971,9765.923,109700
4614,2702501.80526772,361447.393847526,36,1,1204,0.25,1,0,0,0,0,7805.571,641.05,15735.234,1246.59,9216.681,117000
4615,2702965.97620031,361431.367716115,61,1,1248,0.415,1,0,0,0,0,7489.666,956.955,16197.175,1672.474,9452.784,115200
4616,2703189.09166701,361471.925751445,69,2,1734,0.126,0,0,0,0,0,7347.598,1099.023,16421.949,1868.302,9612.088,209800
4617,2700610.58528806,361462.309742558,103,3,2966,0.166,1,0,1,0,0,8146.333,300.288,13846.875,705.504,8400.965,874900
4618,2695501.77023401,361498.647301848,54,1,858,0.97,1,0,1,0,0,5576.247,2870.374,8753.162,190.969,6346.103,64900
4620,2705271.60405751,361435.783380782,94,2,1056,0.344,1,0,1,0,0,5498.042,2948.579,18501.146,2115.724,10063.854,98200
4622,2703043.314601,361481.734893873,94,1,964,0.04,1,0,0,0,0,7464.157,982.464,16276.839,1727.149,9537.724,100200
4623,2703492.90017084,361448.507686818,74,1,1464,0.128,0,0,0,0,0,7101.763,1344.858,16724.291,2165.368,9769.988,149500
4625,2704000.76846378,361437.795772664,30,1.5,1100,0.128,1,0,0,0,0,6670.746,1775.875,17231.818,2659.815,9945.675,101100
4626,2700325.39960412,361393.900816546,27,3,1952,0.429,1,1,0,0,1,8256.996,189.625,13568.255,759.725,8249.565,434100
4627,2695406.81479468,361424.760925062,55,1,640,0.077,1,0,1,0,1,5674.819,2771.802,8652.134,247.272,6263.241,70100
4628,2695342.02304594,361430.615331933,40,1,1008,0.298,1,0,1,0,1,5738.675,2707.946,8588.114,246.347,6247.01,103200
4629,2705862.30736213,361429.759860358,63,1,960,0.136,0,0,0,0,0,5500.817,2945.804,19087.726,1780.623,10144.531,81500
4630,2705544.90278578,361451.77433428,54,1,1330,0.086,0,0,0,1,0,5472.991,2973.63,18774.713,1927.551,10119.197,108700
4631,2701314.42528982,361433.005495452,120,1,1307,0.15,0,0,0,1,0,7952.52,494.101,14547.272,630.435,8643.274,194900
4632,2701937.37602563,361405.479838028,94,1.5,3140,0.227,1,0,0,1,0,7863.617,583.004,15168.356,834.359,8897.578,829100
4633,2695243.36157379,361416.64442503,79,1,1530,0.298,1,0,1,0,1,5838.085,2608.536,8488.695,239.721,6228.112,180300
4635,2696278.4774138,361323.439080899,54,2,1200,0.86,0,0,1,0,1,4804.704,3641.917,9513.761,462.326,6347.376,138500
4636,2703554.01979435,361451.848182898,69,1,640,0.041,0,0,0,0,0,7055.464,1391.157,16785.635,2223.298,9809.187,65300
4637,2703985.69067168,361413.025832543,59,1,960,0.139,1,0,0,0,0,6672.316,1774.305,17215.146,2650.535,9920.318,80800
4639,2695144.34205984,361400.986874883,72,1,648,0.312,1,0,1,0,1,5936.408,2510.213,8389.89,242.072,6202.069,74400
4640,2705824.17994078,361392.098809941,54,1,984,0.169,1,0,0,0,0,5538.717,2907.904,19048.209,1832.124,10100.35,78200
4641,2700888.42465985,361412.12621535,94,2,1268,0.16,1,0,1,0,0,8086.983,359.638,14120.439,761.398,8454.113,149400
4642,2705497.75970066,361428.129988694,79,1,1140,0.091,1,0,0,1,0,5496.659,2949.962,18726.499,1975.051,10088.691,90800
4643,2701621.16287638,361419.80309122,94,2,1833,0.125,0,0,0,1,0,7823.458,623.163,14852.998,668.231,8764.315,261700
4644,2703710.3088191,361428.724785134,6,1,748,0.08,0,1,0,0,0,6914.877,1531.744,16940.573,2379.962,9884.712,84800
4645,2702752.80904214,361404.951139548,71,1,612,0.127,1,0,0,0,0,7626.984,819.637,15982.822,1487.978,9313.424,63800
4646,2703254.42294059,361396.979265267,94,1,932,0.224,1,0,0,0,0,7249.266,1197.355,16483.746,1954.328,9588.419,95700
4647,2701686.03482984,361402.212143355,59,1,1479,0.133,1,0,0,1,0,7807.171,639.45,14917.573,707.418,8778.225,139300
4648,2701359.23853333,361405.484636325,99,1,1644,0.11,1,0,0,1,0,7900.837,545.784,14591.032,652.289,8637.321,201500
4650,2704208.36995343,361389.595040364,53,1,1120,0.252,1,0,0,0,0,6465.002,1981.619,17436.723,2872.474,9906.407,93400
4653,2705737.97617539,361382.648061055,50,1,1856,0.229,0,0,0,1,0,5542.391,2904.23,18964.884,1876.882,10082.069,181900
4654,2703525.35766326,361405.704199731,64,1.5,1516,0.079,1,0,0,0,0,7049.346,1397.275,16755.122,2209.056,9755.032,148900
4655,2702668.07040481,361379.148037611,26,1,1300,0.222,1,1,0,0,0,7659.92,786.701,15897.007,1424.401,9245.765,128200
4658,2705203.89695253,361347.508964675,54,1,1168,0.228,0,0,1,0,0,5578.42,2868.201,18429.708,2226.939,9966.794,92200
4659,2703677.91436023,361412.802984034,74,1,632,0.047,0,0,0,0,0,6932.351,1514.27,16907.668,2353.144,9852.533,65300
4660,2706351.45714244,361390.088860026,34,3,1920,0.344,1,0,0,1,0,5505.086,2941.535,19578.028,1637.676,10214.576,214700
4661,2706200.6221908,361387.416743304,42,2,2181,0.344,1,0,0,1,0,5522.947,2923.674,19427.336,1679.823,10177.85,255500
4662,2700865.18568389,361380.217969427,103,1.5,900,0.144,1,0,1,0,0,8056.858,389.763,14096.966,795.284,8416.091,107800
4664,2701727.55477186,361376.527607284,103,1,1210,0.114,0,0,0,1,0,7791.663,654.958,14957.199,747.399,8774.014,142800
4665,2706084.68299755,361386.09207344,49,1,884,0.183,1,0,0,0,0,5534.807,2911.814,19310.18,1721.489,10150.251,71000
4666,2706003.53439967,361374.953322601,6,2,1698,0.167,1,1,0,0,0,5540.857,2905.764,19218.088,1759.045,10129.444,203200
4667,2701907.44741945,361357.671182649,103,1,2260,0.227,1,0,0,1,0,7812.401,634.22,15136.1,854.394,8841.226,372500
4668,2700488.72503967,361337.588636118,103,1,1440,0.342,1,0,1,0,0,8105.057,341.564,13718.458,825.912,8242.078,178900
4669,2705337.56817625,361361.480460932,33,1.5,1648,0.229,1,0,0,0,0,5564.244,2882.377,18563.999,2128.065,9999.178,161700
